measurement_ts,parcel_id,sensor_id,humidity,temperature,soil_ph,battery_pct
2026-01-27 12:09:00,West-1,S-017,70.2,3.9,6.24,18.4
2026-01-27 12:42:00,South-1,S-027,42.5,0.8,7.33,79.2
2026-01-27 13:23:00,East-2,S-011,47.1,27.6,5.58,11.8
2026-01-27 13:27:00,East-2,S-006,44.7,17.3,7.48,29.5
2026-01-27 14:56:00,West-2,S-037,58.6,34.5,6.24,97.4
2026-01-27 15:01:00,West-2,S-006,68.4,20.5,6.42,14.0
2026-01-27 15:29:00,South-2,S-030,46.5,23.0,6.68,81.4
2026-01-27 16:09:00,West-2,S-022,41.4,22.8,6.04,35.7
2026-01-27 16:09:00,South-1,S-003,26.5,14.1,7.18,38.2
2026-01-27 17:23:00,West-1,S-008,63.2,14.4,6.98,63.0
2026-01-27 17:31:00,South-1,S-033,62.0,18.7,7.24,58.4
2026-01-27 17:36:00,South-1,S-026,41.4,22.7,7.69,98.9
2026-01-27 17:52:00,East-2,S-015,35.4,9.1,6.81,61.2
2026-01-27 18:12:00,North-1,S-017,59.2,23.6,5.64,20.6
2026-01-27 18:57:00,West-2,S-006,73.9,14.5,5.63,21.9
2026-01-27 19:10:00,South-2,S-004,23.0,16.3,7.53,68.9
2026-01-27 19:22:00,West-1,S-024,33.2,34.9,6.67,18.2
2026-01-27 19:25:00,North-2,S-031,73.4,16.5,7.5,44.4
2026-01-27 20:33:00,North-1,S-014,51.0,18.8,7.72,22.3
2026-01-27 20:38:00,North-2,S-026,67.3,-1.7,5.6,80.5
2026-01-27 21:12:00,South-1,S-032,53.6,15.1,5.56,10.2
2026-01-27 22:32:00,North-1,S-015,73.1,4.6,6.04,42.6
2026-01-27 22:58:00,North-1,S-031,27.0,0.5,6.96,99.5
2026-01-27 23:09:00,West-2,S-030,40.4,1.2,7.45,48.6
2026-01-27 23:47:00,West-1,S-008,44.9,3.5,6.85,78.3
2026-01-27 23:54:00,North-2,S-034,35.1,34.0,6.01,46.5
2026-01-28 00:09:00,West-1,S-039,39.7,12.4,7.64,11.1
2026-01-28 00:30:00,West-1,S-017,55.1,21.5,7.79,72.0
2026-01-28 00:59:00,South-1,S-011,23.9,-0.3,7.68,51.0
2026-01-28 02:13:00,South-1,S-037,32.0,1.3,6.06,61.5
2026-01-28 02:56:00,North-1,S-009,70.2,10.9,7.21,12.4
2026-01-28 03:00:00,South-2,S-020,62.5,22.2,7.45,19.5
2026-01-28 03:01:00,West-1,S-016,57.3,18.3,7.74,44.5
2026-01-28 03:34:00,West-1,S-040,60.6,26.4,6.15,15.5
2026-01-28 03:35:00,West-1,S-005,77.2,4.3,6.79,60.3
2026-01-28 04:08:00,North-1,S-023,76.9,18.9,6.8,26.9
2026-01-28 04:30:00,North-1,S-006,58.6,3.0,6.56,14.5
2026-01-28 04:52:00,East-1,S-036,21.6,24.9,7.67,28.9
2026-01-28 05:47:00,North-1,S-011,50.7,32.1,7.54,96.9
2026-01-28 07:01:00,North-1,S-022,78.2,22.3,7.69,39.2
2026-01-28 07:10:00,North-2,S-019,53.9,23.6,7.49,20.9
2026-01-28 08:23:00,South-2,S-029,56.8,24.6,6.66,84.8
2026-01-28 08:42:00,West-2,S-008,36.2,17.2,6.97,23.3
2026-01-28 08:44:00,North-2,S-023,63.9,17.7,6.41,25.8
2026-01-28 09:17:00,East-1,S-032,56.7,1.3,7.4,37.1
2026-01-28 09:42:00,West-1,S-035,52.9,1.1,5.98,76.7
2026-01-28 09:59:00,West-2,S-017,78.0,27.0,7.29,62.0
2026-01-28 10:30:00,South-1,S-030,50.3,13.9,7.32,20.3
2026-01-28 11:25:00,North-1,S-001,35.2,20.9,6.2,45.5
2026-01-28 13:47:00,South-1,S-010,25.3,11.6,7.68,20.6
2026-01-28 14:41:00,North-1,S-016,72.9,8.3,6.95,83.8
2026-01-28 15:15:00,South-2,S-009,68.1,22.2,6.07,47.7
2026-01-28 15:27:00,North-1,S-009,52.4,33.3,6.25,38.4
2026-01-28 15:42:00,East-1,S-001,27.0,1.4,7.14,44.6
2026-01-28 15:58:00,South-2,S-040,33.3,18.9,7.65,22.7
2026-01-28 16:59:00,South-2,S-019,42.1,-1.7,6.85,71.0
2026-01-28 17:18:00,North-1,S-009,27.2,13.2,6.41,53.8
2026-01-28 17:31:00,West-1,S-026,63.1,-0.5,6.99,49.6
2026-01-28 19:44:00,East-1,S-037,62.5,16.8,7.02,33.3
2026-01-28 19:51:00,North-2,S-001,75.8,5.7,6.63,90.1
2026-01-28 19:56:00,East-2,S-001,31.8,28.4,6.41,88.3
2026-01-28 20:05:00,South-2,S-033,72.9,13.5,6.9,72.3
2026-01-28 20:06:00,East-2,S-007,59.8,-0.3,5.58,22.8
2026-01-28 20:08:00,North-2,S-025,74.0,5.0,5.6,49.2
2026-01-28 21:14:00,South-1,S-014,31.0,3.9,6.0,72.7
2026-01-28 21:37:00,West-2,S-003,27.6,6.7,6.98,42.6
2026-01-28 21:39:00,South-1,S-002,70.9,22.4,6.19,56.6
2026-01-28 23:00:00,North-1,S-020,60.0,22.3,5.9,11.1
2026-01-28 23:43:00,West-1,S-040,61.0,16.4,6.84,30.9
2026-01-28 23:52:00,North-2,S-014,57.5,7.8,5.69,31.6
2026-01-29 00:55:00,South-1,S-029,34.0,6.8,7.72,80.6
2026-01-29 01:37:00,East-1,S-038,23.8,28.2,5.76,63.5
2026-01-29 01:43:00,West-1,S-023,56.7,29.9,7.52,75.5
2026-01-29 02:26:00,South-1,S-039,54.0,6.5,6.03,71.9
2026-01-29 04:30:00,West-1,S-021,21.8,8.1,7.78,54.2
2026-01-29 04:36:00,South-1,S-039,23.4,26.6,5.9,54.5
2026-01-29 04:39:00,South-2,S-034,56.3,15.5,5.98,39.7
2026-01-29 06:18:00,South-1,S-026,52.9,-2.0,6.16,48.7
2026-01-29 06:22:00,East-2,S-004,42.5,15.5,7.25,49.3
2026-01-29 06:25:00,East-2,S-005,68.3,13.8,7.37,98.4
2026-01-29 06:57:00,East-2,S-036,43.3,16.9,7.33,72.7
2026-01-29 07:30:00,West-2,S-038,54.6,14.1,6.42,85.1
2026-01-29 07:31:00,North-2,S-003,24.4,32.1,7.68,92.0
2026-01-29 09:07:00,East-1,S-006,59.3,30.8,6.21,32.3
2026-01-29 09:32:00,East-1,S-005,46.3,21.1,7.51,61.2
2026-01-29 12:08:00,West-2,S-012,34.6,27.5,5.64,38.1
2026-01-29 12:10:00,South-1,S-004,65.3,12.5,6.43,10.5
2026-01-29 13:43:00,West-1,S-005,53.0,7.6,6.99,24.7
2026-01-29 14:00:00,South-1,S-001,47.5,29.7,6.75,10.5
2026-01-29 14:12:00,West-2,S-013,39.2,3.6,7.73,12.0
2026-01-29 14:31:00,East-1,S-002,42.6,31.5,6.71,33.0
2026-01-29 15:12:00,East-2,S-008,24.0,3.7,7.52,56.8
2026-01-29 15:51:00,South-2,S-037,45.9,34.8,5.55,97.6
2026-01-29 16:05:00,South-2,S-037,22.5,30.0,5.69,95.4
2026-01-29 16:11:00,North-2,S-038,25.7,10.5,5.65,82.1
2026-01-29 17:49:00,East-2,S-006,38.1,15.1,6.59,12.0
2026-01-29 18:19:00,East-1,S-037,56.3,4.9,5.77,80.4
2026-01-29 18:37:00,East-2,S-040,32.4,18.0,7.66,20.9
2026-01-29 18:44:00,West-2,S-028,55.1,30.4,7.09,81.5
2026-01-29 18:50:00,South-2,S-008,22.9,22.1,5.79,36.8
2026-01-29 19:01:00,South-1,S-020,49.0,27.8,7.08,36.8
2026-01-29 19:05:00,East-2,S-022,59.5,14.2,7.5,16.2
2026-01-29 20:20:00,East-1,S-002,26.0,-0.0,5.66,71.0
2026-01-29 21:39:00,South-1,S-013,62.9,18.9,6.99,56.0
2026-01-29 22:28:00,West-1,S-035,64.0,29.4,6.71,14.6
2026-01-29 22:51:00,North-2,S-035,67.9,9.6,5.62,40.9
2026-01-29 23:02:00,West-2,S-028,37.4,15.7,5.81,26.5
2026-01-29 23:15:00,East-1,S-021,58.1,-1.8,6.13,78.5
2026-01-29 23:38:00,West-2,S-036,79.1,1.1,7.22,57.7
2026-01-29 23:46:00,South-2,S-012,34.4,31.2,6.18,58.2
2026-01-30 01:00:00,East-2,S-012,72.6,-1.4,5.78,33.7
2026-01-30 01:24:00,North-2,S-022,47.1,1.5,6.09,89.1
2026-01-30 01:46:00,South-1,S-016,35.2,3.7,6.47,43.9
2026-01-30 02:00:00,West-2,S-006,67.7,10.3,6.01,61.8
2026-01-30 02:01:00,South-1,S-017,54.7,19.1,6.37,44.1
2026-01-30 02:14:00,South-1,S-010,70.4,18.7,6.63,81.0
2026-01-30 02:22:00,South-1,S-031,62.8,22.9,5.86,82.5
2026-01-30 03:30:00,West-2,S-001,35.1,13.1,6.12,66.8
2026-01-30 04:14:00,East-2,S-018,71.7,15.8,7.69,42.4
2026-01-30 04:32:00,North-1,S-006,69.4,15.5,6.88,17.9
2026-01-30 04:49:00,North-1,S-010,59.7,14.8,6.17,65.4
2026-01-30 05:03:00,East-2,S-023,57.7,32.3,6.13,83.9
2026-01-30 05:08:00,North-1,S-040,33.5,20.6,6.66,17.2
2026-01-30 06:19:00,East-2,S-001,58.4,23.5,6.09,16.1
2026-01-30 06:29:00,South-1,S-034,49.1,6.9,6.51,74.2
2026-01-30 06:39:00,North-2,S-025,50.8,24.8,6.28,67.3
2026-01-30 06:43:00,West-2,S-007,72.4,19.2,6.58,49.6
2026-01-30 06:45:00,South-1,S-030,35.3,-1.7,7.35,91.1
2026-01-30 06:53:00,West-1,S-012,73.0,20.9,6.34,65.8
2026-01-30 07:17:00,North-2,S-008,47.5,20.0,5.75,35.4
2026-01-30 07:44:00,South-1,S-027,30.5,15.1,6.81,92.3
2026-01-30 07:47:00,East-2,S-021,32.0,8.6,6.72,79.6
2026-01-30 07:54:00,West-2,S-005,26.7,31.5,6.87,11.5
2026-01-30 08:25:00,North-2,S-002,64.5,7.1,5.82,19.2
2026-01-30 08:37:00,East-1,S-018,75.6,8.0,7.32,67.8
2026-01-30 08:38:00,South-2,S-018,52.3,14.2,6.15,52.5
2026-01-30 09:14:00,North-2,S-024,74.6,26.8,5.84,81.8
2026-01-30 09:17:00,East-2,S-021,54.1,34.5,7.28,15.6
2026-01-30 09:30:00,North-1,S-003,75.3,5.6,7.09,93.2
2026-01-30 09:41:00,South-2,S-027,57.9,19.2,7.45,16.4
2026-01-30 09:41:00,East-2,S-033,55.2,34.6,6.03,65.5
2026-01-30 10:14:00,North-2,S-024,76.3,1.8,6.02,84.3
2026-01-30 10:29:00,West-2,S-009,71.1,15.3,5.94,20.1
2026-01-30 10:33:00,North-2,S-039,70.3,30.3,7.59,32.0
2026-01-30 10:40:00,West-1,S-035,39.9,-1.0,7.52,33.5
2026-01-30 11:01:00,North-1,S-034,22.0,29.3,7.67,70.1
2026-01-30 11:02:00,West-2,S-011,22.2,28.9,6.39,58.4
2026-01-30 11:20:00,West-1,S-015,33.4,2.3,5.7,18.0
2026-01-30 11:34:00,East-2,S-009,38.6,12.0,6.16,35.1
2026-01-30 15:48:00,North-2,S-004,44.2,10.6,7.48,32.4
2026-01-30 16:24:00,West-1,S-022,77.9,13.9,5.52,33.3
2026-01-30 16:52:00,East-1,S-008,37.9,27.6,7.19,93.0
2026-01-30 17:00:00,South-1,S-032,44.7,18.4,5.64,35.2
2026-01-30 17:24:00,North-2,S-030,74.6,9.2,6.44,22.6
2026-01-30 17:43:00,South-2,S-001,53.2,18.5,5.78,10.5
2026-01-30 18:12:00,North-2,S-010,47.7,2.0,5.75,11.5
2026-01-30 19:47:00,North-2,S-022,71.1,29.8,6.37,38.5
2026-01-30 19:49:00,East-1,S-019,41.3,22.9,6.62,76.3
2026-01-30 19:58:00,East-2,S-023,49.9,19.1,6.97,11.1
2026-01-30 20:00:00,North-1,S-021,46.0,34.8,6.13,71.2
2026-01-30 20:04:00,South-2,S-038,46.0,3.5,7.16,32.1
2026-01-30 20:20:00,South-2,S-028,48.7,26.9,7.52,30.5
2026-01-30 20:33:00,North-1,S-025,72.6,7.5,6.73,14.4
2026-01-30 21:40:00,East-1,S-020,54.1,14.5,7.45,55.0
2026-01-30 22:04:00,South-1,S-030,64.7,16.3,6.68,46.0
2026-01-30 22:51:00,East-1,S-006,53.7,29.5,5.58,98.2
2026-01-30 23:06:00,North-1,S-003,59.9,7.9,7.11,91.4
2026-01-30 23:19:00,West-2,S-027,61.1,13.4,7.43,54.0
2026-01-30 23:37:00,South-1,S-027,61.4,13.4,6.45,35.0
2026-01-30 23:39:00,North-1,S-007,44.2,-0.7,6.76,84.3
2026-01-31 00:10:00,West-2,S-035,28.9,19.4,7.63,13.3
2026-01-31 01:07:00,East-2,S-028,47.1,6.5,6.28,50.8
2026-01-31 01:11:00,East-1,S-005,48.2,33.9,6.28,72.3
2026-01-31 02:35:00,West-1,S-009,55.7,32.7,6.21,43.9
2026-01-31 02:44:00,East-1,S-007,43.0,22.2,7.74,46.9
2026-01-31 02:46:00,East-1,S-021,24.1,17.7,7.15,26.6
2026-01-31 03:11:00,East-2,S-039,58.3,24.2,5.78,87.1
2026-01-31 03:34:00,West-2,S-009,73.0,24.8,6.4,47.5
2026-01-31 04:14:00,East-1,S-010,42.7,25.2,5.62,75.3
2026-01-31 04:37:00,West-1,S-009,25.1,21.8,6.46,51.0
2026-01-31 04:59:00,East-1,S-002,36.5,5.6,7.41,85.5
2026-01-31 06:06:00,West-2,S-002,20.4,18.4,5.53,57.6
2026-01-31 06:55:00,East-2,S-026,39.7,30.0,7.72,35.1
2026-01-31 06:58:00,West-2,S-031,53.7,3.8,5.63,33.7
2026-01-31 07:08:00,East-2,S-001,79.2,33.4,7.37,11.5
2026-01-31 07:17:00,South-1,S-027,44.1,23.2,6.77,37.4
2026-01-31 07:33:00,North-2,S-023,61.8,24.1,7.28,53.5
2026-01-31 07:41:00,North-1,S-031,29.4,6.1,7.22,81.7
2026-01-31 07:46:00,West-2,S-018,76.2,17.7,6.91,79.2
2026-01-31 08:15:00,East-2,S-016,34.1,9.5,5.7,71.9
2026-01-31 09:28:00,South-2,S-036,58.8,20.5,6.19,19.7
2026-01-31 10:35:00,North-2,S-020,50.4,22.7,6.25,72.7
2026-01-31 10:55:00,East-1,S-032,77.9,2.7,7.72,39.9
2026-01-31 13:17:00,West-2,S-030,38.2,2.9,7.32,25.5
2026-01-31 13:51:00,West-2,S-005,40.1,20.5,6.85,44.4
2026-01-31 14:10:00,North-2,S-014,74.5,13.2,7.25,20.9
2026-01-31 14:12:00,East-2,S-008,34.2,14.1,5.53,81.5
2026-01-31 14:17:00,South-2,S-026,28.9,29.6,6.35,43.6
2026-01-31 14:32:00,South-1,S-022,75.2,-0.2,6.46,26.0
2026-01-31 14:46:00,West-2,S-010,72.0,10.0,7.34,69.8
2026-01-31 15:09:00,West-1,S-003,56.1,19.8,7.33,95.9
2026-01-31 16:45:00,South-1,S-011,62.2,29.7,7.22,12.2
2026-01-31 18:05:00,North-1,S-013,36.0,27.1,7.76,71.5
2026-01-31 18:21:00,East-2,S-030,69.1,5.0,5.74,28.8
2026-01-31 19:02:00,North-2,S-018,29.0,8.1,5.54,66.1
2026-01-31 19:31:00,East-1,S-002,57.7,17.1,5.93,54.9
2026-01-31 19:39:00,South-1,S-030,39.0,25.8,5.67,51.2
2026-01-31 20:06:00,South-1,S-040,59.7,23.9,6.82,60.6
2026-01-31 20:52:00,North-1,S-005,20.7,1.6,5.74,50.1
2026-01-31 21:44:00,South-1,S-040,55.4,22.9,6.22,31.5
2026-01-31 21:49:00,North-1,S-005,31.3,26.2,7.17,60.3
2026-01-31 22:37:00,East-2,S-012,56.7,21.6,6.43,48.5
2026-02-01 00:43:00,West-1,S-036,41.9,27.3,5.53,58.3
2026-02-01 00:50:00,North-1,S-010,35.7,14.9,7.07,32.9
2026-02-01 00:51:00,East-2,S-010,75.8,17.5,6.99,17.6
2026-02-01 01:18:00,South-2,S-015,66.7,10.1,5.73,76.4
2026-02-01 01:22:00,East-2,S-021,44.7,11.1,6.73,73.1
2026-02-01 01:30:00,East-1,S-031,49.9,23.3,7.06,57.9
2026-02-01 01:30:00,South-2,S-025,65.3,3.2,7.77,75.2
2026-02-01 01:36:00,East-1,S-005,51.8,-1.7,7.0,49.6
2026-02-01 01:50:00,West-1,S-026,76.5,5.3,6.86,84.8
2026-02-01 02:07:00,East-1,S-005,46.5,10.8,6.85,67.5
2026-02-01 02:26:00,East-1,S-022,30.5,26.2,7.08,98.0
2026-02-01 02:46:00,South-2,S-036,52.2,5.7,7.08,82.0
2026-02-01 02:59:00,West-1,S-021,27.2,23.3,6.76,38.9
2026-02-01 03:22:00,West-1,S-036,49.7,34.0,7.67,70.4
2026-02-01 04:44:00,West-1,S-023,70.5,5.9,7.43,35.3
2026-02-01 04:51:00,South-2,S-009,72.7,26.9,6.97,26.4
2026-02-01 05:10:00,North-2,S-009,78.5,12.6,7.33,40.5
2026-02-01 05:43:00,West-1,S-019,52.2,8.5,6.81,19.8
2026-02-01 06:10:00,North-2,S-026,42.4,32.4,5.74,39.1
2026-02-01 06:50:00,South-2,S-023,62.6,18.3,6.17,37.0
2026-02-01 06:51:00,North-1,S-036,48.9,12.3,6.37,21.3
2026-02-01 07:08:00,South-2,S-002,46.6,26.5,7.15,56.6
2026-02-01 07:19:00,West-2,S-013,69.9,19.1,6.59,41.7
2026-02-01 07:31:00,North-1,S-040,78.6,0.1,7.32,73.0
2026-02-01 07:57:00,East-1,S-031,77.3,26.5,5.54,16.1
2026-02-01 08:34:00,West-1,S-031,35.8,17.6,6.5,36.0
2026-02-01 09:10:00,North-1,S-034,69.9,5.0,5.71,90.3
2026-02-01 09:30:00,West-1,S-010,56.3,4.6,7.57,64.0
2026-02-01 09:33:00,West-1,S-008,49.5,34.7,6.02,96.1
2026-02-01 10:36:00,North-2,S-036,74.0,22.1,5.91,88.0
2026-02-01 11:21:00,South-1,S-039,22.4,28.9,6.25,18.2
2026-02-01 11:43:00,South-2,S-017,45.5,23.0,7.26,12.1
2026-02-01 12:55:00,South-1,S-033,49.3,31.5,7.45,18.3
2026-02-01 13:15:00,West-2,S-016,36.8,20.4,6.36,19.1
2026-02-01 13:24:00,South-2,S-003,46.0,32.5,7.33,38.6
2026-02-01 14:04:00,West-1,S-019,62.1,32.7,7.58,18.9
2026-02-01 14:35:00,West-2,S-002,31.2,0.6,7.71,35.5
2026-02-01 15:20:00,East-2,S-015,61.4,14.9,5.59,64.8
2026-02-01 15:58:00,North-2,S-019,42.1,6.2,7.7,53.0
2026-02-01 15:59:00,West-1,S-020,25.3,3.0,5.94,83.4
2026-02-01 16:15:00,East-1,S-004,32.9,7.4,7.43,18.7
2026-02-01 16:36:00,East-2,S-022,49.8,28.0,7.03,25.0
2026-02-01 16:46:00,East-1,S-035,22.2,11.7,6.77,48.7
2026-02-01 17:24:00,East-1,S-018,36.4,5.4,5.71,73.7
2026-02-01 17:40:00,South-1,S-033,78.1,22.4,6.38,37.7
2026-02-01 18:52:00,North-1,S-025,43.3,33.4,7.74,38.1
2026-02-01 19:40:00,West-2,S-019,59.8,12.8,7.25,13.3
2026-02-01 19:58:00,East-1,S-014,23.9,13.1,6.75,47.4
2026-02-01 20:10:00,East-2,S-012,59.8,0.9,7.64,61.7
2026-02-01 21:12:00,East-2,S-016,72.5,14.3,7.37,23.1
2026-02-01 21:21:00,North-1,S-004,58.5,4.8,6.52,67.7
2026-02-01 21:40:00,South-1,S-018,57.5,33.9,7.39,87.7
2026-02-01 22:15:00,East-2,S-002,32.6,22.0,6.99,49.2
2026-02-01 22:32:00,North-2,S-037,75.8,1.3,7.61,26.4
2026-02-01 23:20:00,North-1,S-008,47.8,32.6,6.52,29.9
2026-02-01 23:34:00,East-2,S-020,61.0,29.4,7.0,87.2
2026-02-02 00:08:00,South-2,S-038,77.3,10.9,6.92,46.3
2026-02-02 00:32:00,East-1,S-029,60.4,2.0,7.42,98.3
2026-02-02 00:40:00,West-2,S-008,21.7,21.3,7.34,73.9
2026-02-02 01:06:00,North-1,S-016,73.1,3.8,7.53,58.4
2026-02-02 01:08:00,West-1,S-016,23.5,1.2,6.5,50.8
2026-02-02 01:53:00,West-2,S-040,41.3,10.3,5.96,78.3
2026-02-02 02:45:00,East-2,S-015,40.2,15.7,6.67,67.9
2026-02-02 02:54:00,West-1,S-029,58.6,30.8,6.94,65.6
2026-02-02 03:23:00,North-1,S-026,53.4,17.8,7.37,54.0
2026-02-02 04:02:00,West-1,S-036,28.3,14.2,7.56,98.4
2026-02-02 05:25:00,South-2,S-016,79.7,22.5,7.62,99.9
2026-02-02 05:32:00,South-1,S-022,41.1,4.7,5.83,69.2
2026-02-02 05:41:00,East-1,S-006,50.0,14.1,7.3,60.9
2026-02-02 06:32:00,North-2,S-006,53.0,24.9,6.79,62.5
2026-02-02 06:54:00,East-1,S-025,64.0,23.8,6.48,14.9
2026-02-02 06:59:00,West-2,S-014,79.8,8.6,7.61,54.2
2026-02-02 08:19:00,South-2,S-015,46.6,9.2,6.34,59.6
2026-02-02 09:12:00,North-2,S-034,74.6,30.4,5.88,48.4
2026-02-02 09:29:00,North-2,S-029,73.3,16.3,5.7,22.3
2026-02-02 09:38:00,North-2,S-033,56.7,5.0,7.47,66.6
2026-02-02 10:34:00,East-1,S-028,30.6,17.3,7.0,65.4
2026-02-02 10:40:00,South-1,S-036,58.7,21.8,5.7,96.0
2026-02-02 11:20:00,East-1,S-018,22.7,0.0,6.17,95.0
2026-02-02 11:36:00,South-1,S-036,27.1,6.3,6.73,36.3
2026-02-02 11:42:00,West-2,S-035,38.8,27.9,6.89,74.8
2026-02-02 12:25:00,South-2,S-015,23.8,8.6,7.14,84.4
2026-02-02 12:26:00,West-2,S-030,49.6,29.3,7.49,21.1
2026-02-02 12:39:00,East-2,S-008,31.4,-0.5,6.41,77.0
2026-02-02 13:19:00,South-1,S-029,57.3,27.6,7.67,82.8
2026-02-02 13:56:00,East-1,S-033,52.5,21.6,7.13,78.5
2026-02-02 14:21:00,North-2,S-002,71.0,22.0,7.06,24.8
2026-02-02 15:02:00,South-1,S-037,50.1,24.2,6.47,24.1
2026-02-02 15:50:00,South-1,S-027,75.6,19.3,5.58,13.4
2026-02-02 15:54:00,West-1,S-018,70.4,3.0,7.19,89.0
2026-02-02 16:22:00,West-1,S-028,62.1,1.0,6.73,65.4
2026-02-02 16:33:00,East-2,S-021,28.0,0.4,5.57,62.0
2026-02-02 16:53:00,West-2,S-016,55.1,6.2,6.5,33.9
2026-02-02 17:09:00,West-1,S-028,64.2,7.5,5.72,15.3
2026-02-02 18:12:00,North-1,S-033,54.3,17.1,6.81,98.4
2026-02-02 18:35:00,East-2,S-023,38.0,22.7,7.37,61.5
2026-02-02 19:48:00,North-1,S-011,75.7,10.1,6.38,35.2
2026-02-02 19:50:00,North-1,S-029,48.8,24.9,6.17,45.9
2026-02-02 19:52:00,West-1,S-026,43.6,6.1,7.4,72.3
2026-02-02 20:21:00,North-2,S-037,73.6,13.6,7.24,38.6
2026-02-02 20:24:00,North-2,S-031,49.6,28.8,6.81,21.3
2026-02-02 20:30:00,North-2,S-025,61.4,14.4,6.88,14.4
2026-02-02 20:46:00,South-2,S-029,26.8,26.1,6.01,40.7
2026-02-02 21:46:00,East-2,S-030,36.1,29.0,6.56,49.4
2026-02-02 21:52:00,West-1,S-011,61.4,11.0,5.6,88.3
2026-02-02 22:09:00,South-2,S-014,59.3,12.6,7.6,51.3
2026-02-02 22:39:00,North-2,S-006,26.8,14.6,6.33,57.1
2026-02-02 22:53:00,West-1,S-030,69.6,16.3,6.02,28.3
2026-02-02 23:01:00,West-2,S-035,22.2,0.5,6.95,92.9
2026-02-02 23:05:00,North-2,S-019,26.8,1.9,5.96,28.0
2026-02-02 23:11:00,South-1,S-037,35.1,31.2,5.56,63.8
2026-02-02 23:26:00,West-1,S-035,42.8,6.5,6.56,24.0
2026-02-02 23:31:00,South-1,S-031,77.1,22.8,7.03,93.0
2026-02-02 23:56:00,South-1,S-006,33.0,20.4,6.58,53.4
2026-02-03 00:14:00,East-2,S-023,78.5,5.5,5.79,72.3
2026-02-03 00:39:00,South-2,S-026,56.7,25.5,6.87,57.3
2026-02-03 00:44:00,North-2,S-038,22.7,29.4,6.32,55.3
2026-02-03 01:57:00,North-1,S-038,48.8,17.4,7.16,79.7
2026-02-03 02:40:00,North-2,S-001,64.9,23.2,6.43,56.8
2026-02-03 03:05:00,East-2,S-010,75.2,20.8,6.52,29.6
2026-02-03 03:16:00,West-1,S-017,72.2,21.5,6.77,83.5
2026-02-03 04:46:00,South-1,S-002,74.7,28.4,6.36,82.3
2026-02-03 04:55:00,South-2,S-035,79.4,32.6,7.5,33.4
2026-02-03 04:59:00,East-1,S-030,75.2,34.3,6.73,91.6
2026-02-03 06:55:00,South-2,S-014,44.8,21.9,6.68,24.5
2026-02-03 06:56:00,North-2,S-010,42.6,34.4,7.06,25.1
2026-02-03 06:57:00,East-1,S-014,46.6,22.9,7.25,11.0
2026-02-03 07:41:00,East-2,S-031,40.7,23.0,6.39,85.5
2026-02-03 07:49:00,North-1,S-039,26.0,12.2,5.75,11.2
2026-02-03 08:15:00,East-1,S-014,64.0,19.8,5.89,43.0
2026-02-03 08:32:00,North-2,S-002,71.0,21.4,7.37,62.1
2026-02-03 08:54:00,North-2,S-035,33.6,12.2,7.09,80.2
2026-02-03 09:42:00,North-2,S-008,64.4,7.0,6.93,23.3
2026-02-03 09:57:00,South-2,S-029,67.1,10.5,6.33,87.0
2026-02-03 10:02:00,West-1,S-039,58.7,5.0,5.99,84.2
2026-02-03 10:30:00,North-1,S-007,53.2,33.2,7.64,35.9
2026-02-03 13:02:00,East-1,S-014,71.8,27.7,6.15,81.8
2026-02-03 14:02:00,East-2,S-010,20.4,13.2,6.04,41.2
2026-02-03 14:24:00,West-1,S-024,24.8,18.7,5.68,42.6
2026-02-03 14:42:00,North-2,S-007,45.5,0.9,5.79,11.2
2026-02-03 14:46:00,South-2,S-001,29.0,15.0,5.84,87.8
2026-02-03 14:59:00,East-2,S-001,22.2,-1.3,7.66,19.2
2026-02-03 15:17:00,East-2,S-015,61.6,10.7,5.8,44.5
2026-02-03 15:35:00,North-1,S-007,31.1,31.6,6.93,76.5
2026-02-03 16:03:00,East-2,S-034,40.2,23.5,5.91,59.3
2026-02-03 16:54:00,North-2,S-025,22.4,8.3,6.11,24.5
2026-02-03 17:00:00,East-1,S-017,30.4,19.9,6.25,35.4
2026-02-03 18:50:00,North-1,S-030,40.3,6.7,7.22,62.3
2026-02-03 18:54:00,North-1,S-020,23.7,17.8,7.45,98.2
2026-02-03 19:03:00,North-1,S-015,54.5,34.4,6.39,94.2
2026-02-03 19:15:00,West-1,S-016,76.1,6.1,5.75,29.3
2026-02-03 19:29:00,North-1,S-022,70.2,29.4,6.23,73.8
2026-02-03 21:48:00,East-2,S-030,42.1,34.0,7.79,79.8
2026-02-03 21:54:00,West-1,S-021,41.6,1.4,7.67,50.0
2026-02-03 22:04:00,South-1,S-001,66.2,8.4,6.3,99.7
2026-02-03 22:07:00,East-2,S-021,69.7,1.7,7.16,67.6
2026-02-03 22:54:00,East-2,S-008,54.4,2.7,6.22,44.2
2026-02-03 23:00:00,West-1,S-015,39.3,13.4,7.16,34.4
2026-02-03 23:00:00,North-2,S-038,45.3,-0.9,6.0,55.5
2026-02-03 23:07:00,North-1,S-003,71.5,-1.5,5.61,42.8
2026-02-03 23:18:00,West-2,S-034,72.0,28.4,6.69,24.3
2026-02-03 23:37:00,West-2,S-036,62.3,18.8,5.76,95.1
2026-02-03 23:53:00,North-2,S-031,74.9,23.7,7.12,45.7
2026-02-04 00:30:00,North-1,S-028,21.1,32.1,7.48,61.8
