sensor_id,humidity,parcel
4812,36.7,East-1
4813,53.5,West-1
4814,50.1,West-1
4815,42.4,North-2
4816,59.2,South-1
4817,53.9,East-2
4818,48.9,South-2
4819,42.5,South-2
4820,48.3,North-1
4821,31.1,West-1
4822,39.2,East-2
4823,54.7,West-2
4824,58.1,East-1
4825,53.3,West-2
4826,36.6,South-1
4827,46.8,North-1
4828,40.1,North-1
4829,55.7,South-1
4830,38.6,South-2
4831,50.2,West-2
4832,40.1,West-1
4833,50.0,South-2
4834,58.6,North-1
4835,52.2,West-1
4836,50.3,North-1
4837,33.2,West-1
4838,51.0,West-2
4839,37.1,South-1
4840,37.0,South-2
4841,36.4,North-2
4842,58.1,East-2
4843,49.6,South-1
4844,43.2,South-2
4845,52.2,East-2
4846,49.8,North-1
4847,46.2,South-1
4848,36.7,East-1
4849,49.1,South-2
4850,37.8,West-2
4851,38.0,East-1
4852,41.4,East-2
4853,47.2,West-1
4854,40.9,South-1
4855,48.2,North-1
4856,55.4,South-1
4857,36.1,North-1
4858,53.5,North-2
4859,48.8,North-2
4860,43.9,East-2
4861,40.3,South-1
4862,43.1,West-2
4863,52.2,West-1
4864,32.9,North-1
4865,49.4,East-2
4866,55.8,West-2
4867,52.6,North-1
4868,36.7,East-1
4869,35.9,East-1
4870,32.4,East-1
4871,51.9,South-1
4872,50.4,South-1
4873,47.4,East-2
4874,35.8,North-1
4875,30.5,West-1
4876,46.0,North-2
4877,37.7,West-2
4878,38.2,West-2
4879,34.3,South-1
4880,47.8,North-1
4881,48.5,West-2
4882,49.9,South-2
4883,36.1,East-1
4884,55.5,West-1
4885,55.2,North-2
4886,46.4,West-1
4887,36.8,West-1
4888,58.9,West-2
4889,38.0,West-1
4890,51.4,North-2
4891,42.0,West-1
4892,45.2,North-2
4893,41.3,West-2
4894,51.7,East-1
4895,46.2,East-2
4896,51.7,East-2
4897,46.9,East-1
4898,39.7,North-2
4899,39.1,East-1
4900,52.0,East-1
4901,38.9,East-1
4902,37.5,West-2
4903,39.9,North-1
4904,46.2,South-1
4905,34.7,South-2
4906,54.6,South-2
4907,56.1,West-1
4908,57.2,West-1
4909,54.7,West-1
4910,40.5,East-2
4911,43.9,West-2
4912,46.3,East-2
4913,48.2,South-1
4914,35.1,South-1
4915,50.1,South-2
4916,34.8,East-1
4917,41.0,North-2
4918,54.2,North-2
4919,58.0,East-1
4920,34.0,North-1
4921,56.4,South-2
4922,39.6,South-1
4923,40.6,West-2
4924,39.3,North-1
4925,36.6,North-2
4926,31.8,East-2
4927,54.3,South-1
4928,57.6,West-1
4929,48.9,South-1
4930,55.9,West-2
4931,56.7,North-1
4932,49.2,East-1
4933,52.1,East-1
4934,46.1,West-1
4935,54.6,West-2
4936,43.8,West-1
4937,35.3,East-1
4938,42.0,West-2
4939,51.0,South-1
4940,44.3,East-1
4941,47.7,North-1
4942,50.1,West-2
4943,55.3,South-1
4944,47.5,West-1
4945,55.7,West-1
4946,40.9,North-2
4947,52.6,North-1
4948,50.6,South-1
4949,30.9,East-2
4950,50.8,South-1
4951,58.4,West-2
4952,36.1,West-2
4953,43.6,West-1
4954,41.4,North-1
4955,33.8,South-2
4956,45.8,North-2
4957,42.7,East-1
4958,48.5,South-2
4959,35.3,West-2
4960,52.3,West-2
4961,49.1,North-1
4962,41.3,West-2
4963,36.8,West-1
4964,44.4,West-2
4965,31.5,North-1
4966,59.7,South-1
4967,50.6,West-2
4968,33.3,West-1
4969,36.1,North-1
4970,47.3,South-1
4971,59.0,South-1
4972,30.1,West-2
4973,45.4,East-1
4974,53.4,North-1
4975,36.3,West-2
4976,32.4,North-2
4977,32.7,West-1
4978,39.7,South-2
4979,54.5,North-1
4980,50.4,South-2
4981,50.2,North-2
4982,41.7,East-2
4983,51.6,South-1
4984,50.8,East-2
4985,58.5,East-2
4986,35.0,North-2
4987,36.1,South-1
4988,36.4,East-2
4989,51.7,North-1
4990,41.8,South-2
4991,32.5,South-1
4992,53.5,East-2
4993,39.0,South-1
4994,57.0,South-2
4995,43.4,West-2
4996,49.2,South-2
4997,33.8,North-2
4998,50.2,East-2
4999,49.7,West-1
5000,34.2,West-2
5001,39.3,West-2
5002,46.4,East-2
5003,40.0,North-1
5004,59.9,South-1
5005,47.8,West-2
5006,54.5,West-2
5007,44.0,South-2
5008,34.6,South-1
5009,45.9,South-2
5010,44.1,North-2
5011,46.0,East-1
5012,54.7,West-2
5013,32.3,South-2
5014,32.6,East-1
5015,46.9,South-1
5016,52.0,South-2
5017,36.6,North-2
5018,30.7,East-1
5019,52.3,East-1
5020,33.4,West-2
5021,55.2,East-1
5022,31.6,West-1
5023,31.4,West-2
5024,31.5,East-2
5025,35.6,East-1
5026,33.4,East-2
5027,52.8,East-2
5028,56.4,West-1
5029,48.7,East-1
5030,43.0,North-2
5031,55.9,East-1
5032,57.3,East-2
5033,49.6,South-2
5034,48.9,East-1
5035,35.5,West-2
5036,45.9,North-2
5037,40.2,West-2
5038,56.5,East-1
5039,50.7,West-1
5040,55.0,West-1
5041,38.5,South-1
5042,34.4,North-2
5043,56.7,South-1
5044,45.6,East-2
5045,57.9,West-1
5046,46.0,East-2
5047,41.6,East-2
5048,34.7,East-1
5049,51.0,South-2
5050,33.5,North-2
5051,40.9,South-2
5052,43.0,West-2
5053,50.2,South-2
5054,55.0,East-1
5055,45.9,West-1
5056,54.3,South-1
5057,46.5,West-1
5058,59.7,North-1
5059,47.9,South-1
5060,59.0,North-2
5061,33.6,East-2
5062,49.0,East-2
5063,47.2,West-1
5064,40.5,West-2
5065,41.9,West-1
5066,59.1,South-1
5067,54.8,North-2
5068,55.6,South-1
5069,31.5,East-1
5070,58.0,South-1
5071,35.3,North-1
5072,53.8,North-2
5073,56.7,South-1
5074,51.7,South-1
5075,34.5,West-1
5076,32.5,South-1
5077,46.6,South-1
5078,55.5,South-1
5079,50.5,West-2
5080,41.0,South-1
5081,43.4,South-2
5082,51.0,East-1
5083,47.0,West-1
5084,54.5,West-2
5085,33.1,East-1
5086,51.2,East-2
5087,34.4,East-1
5088,58.2,East-1
5089,40.2,South-2
5090,55.5,South-2
5091,30.5,South-1
5092,45.7,North-2
5093,32.0,South-2
5094,33.8,North-1
5095,45.2,West-1
5096,36.7,South-2
5097,33.4,West-2
5098,44.4,East-1
5099,50.7,East-2
5100,34.1,West-2
5101,46.8,West-2
5102,38.1,South-1
5103,34.7,West-1
5104,42.6,West-2
5105,41.9,East-2
5106,57.3,West-2
5107,43.5,North-1
5108,52.4,North-1
5109,31.2,South-2
5110,46.6,West-2
5111,42.4,North-1
5112,39.6,North-2
5113,40.3,South-1
5114,51.6,South-1
5115,48.9,North-2
5116,31.0,East-1
5117,34.1,South-2
5118,45.1,East-1
5119,46.8,East-2
5120,30.6,East-2
5121,56.1,South-2
5122,59.5,North-1
5123,50.8,East-2
5124,48.7,North-2
5125,46.1,North-2
5126,39.7,East-2
5127,53.6,East-1
5128,35.1,North-2
5129,57.6,West-1
5130,51.7,West-2
5131,54.5,East-2
5132,43.5,North-1
5133,41.9,South-1
5134,55.9,West-1
5135,51.0,West-1
5136,55.7,West-1
5137,58.1,South-1
5138,53.5,North-2
5139,37.7,East-2
5140,36.9,East-2
5141,33.6,North-1
5142,51.0,South-2
5143,52.1,North-2
5144,43.5,West-1
5145,37.6,West-2
5146,56.2,South-2
5147,30.1,East-1
5148,40.6,South-2
5149,35.5,West-1
5150,51.4,South-1
5151,44.2,West-2
5152,36.4,North-1
5153,57.9,South-2
5154,43.2,East-2
5155,54.8,South-2
5156,59.7,South-1
5157,58.1,North-1
5158,39.1,South-1
5159,52.4,East-2
5160,43.9,West-1
5161,30.2,South-1
5162,50.8,South-1
5163,58.8,North-1
5164,53.8,East-1
5165,31.4,East-1
5166,35.6,South-1
5167,42.9,West-1
5168,50.6,East-2
5169,35.8,North-2
5170,35.7,South-1
5171,39.1,North-2
5172,59.5,West-1
5173,47.1,South-2
5174,53.9,West-2
5175,44.5,East-1
5176,53.0,South-1
5177,45.2,South-1
5178,57.1,South-1
5179,32.0,North-2
5180,34.3,East-1
5181,32.6,North-2
5182,56.9,South-2
5183,30.2,East-2
5184,42.1,West-1
5185,58.3,East-2
5186,40.3,South-1
5187,39.1,South-1
5188,33.8,South-2
5189,45.1,North-1
5190,39.3,East-2
5191,35.3,South-2
5192,43.4,South-2
5193,35.7,West-1
5194,58.8,South-1
5195,35.6,East-2
5196,55.5,South-1
5197,48.3,East-1
5198,47.7,North-1
5199,39.2,North-2
5200,34.0,South-2
5201,49.5,East-2
5202,50.9,North-2
5203,49.4,North-1
5204,51.2,North-1
5205,38.2,North-1
5206,31.7,West-2
5207,35.1,North-1
5208,36.4,North-2
5209,40.1,West-2
5210,48.7,North-1
5211,48.8,North-1
5212,46.1,South-1
5213,31.8,North-2
5214,49.6,North-1
5215,46.3,West-2
5216,45.2,West-2
5217,57.0,North-1
5218,41.9,West-2
5219,53.2,West-2
5220,32.6,North-1
5221,40.5,North-1
5222,32.3,West-2
5223,45.3,West-1
5224,52.0,South-2
5225,41.9,West-1
5226,32.4,East-2
5227,58.7,East-2
5228,41.7,North-2
5229,30.5,North-1
5230,34.8,East-1
5231,50.6,North-2
5232,54.9,North-1
5233,49.3,East-2
5234,54.9,South-1
5235,59.5,North-2
5236,46.1,East-2
5237,35.7,North-2
5238,42.6,North-2
5239,40.5,North-2
5240,33.3,East-1
5241,37.0,South-1
5242,36.7,West-1
5243,51.6,East-1
5244,49.1,East-2
5245,34.6,South-1
5246,58.5,South-2
5247,42.2,West-2
5248,36.8,West-2
5249,54.7,South-2
5250,32.6,East-1
5251,38.0,South-2
5252,40.6,South-2
5253,36.6,West-1
5254,54.3,West-1
5255,30.8,West-2
5256,58.0,West-2
5257,31.6,East-2
5258,55.7,West-2
5259,37.9,South-2
5260,33.9,North-1
5261,46.2,West-1
5262,36.9,West-1
5263,41.7,East-1
5264,45.0,West-2
5265,51.7,West-2
5266,39.9,South-1
5267,37.0,East-2
5268,42.3,South-2
5269,44.5,South-2
5270,53.6,West-2
5271,57.1,East-1
5272,41.0,South-1
5273,51.5,West-1
5274,57.3,North-2
5275,47.4,South-2
5276,59.9,North-1
5277,46.0,South-2
5278,54.2,West-1
5279,30.1,East-2
5280,56.7,East-2
5281,59.1,North-1
5282,59.3,North-2
5283,59.2,North-2
5284,31.3,East-1
5285,54.3,North-1
5286,31.2,West-2
5287,55.9,East-1
5288,57.8,North-2
5289,51.4,South-2
5290,35.8,West-2
5291,43.8,East-1
5292,41.5,West-2
5293,52.1,East-1
5294,34.3,West-1
5295,35.4,East-2
5296,49.2,West-1
5297,48.1,East-2
5298,52.8,South-1
5299,30.8,West-2
5300,51.2,North-2
5301,59.4,South-2
5302,56.3,South-2
5303,36.8,South-1
5304,38.5,South-2
5305,40.8,West-2
5306,40.1,East-2
5307,50.4,South-2
5308,52.4,East-1
5309,57.5,North-2
5310,52.9,South-1
5311,32.5,West-1
5312,43.4,East-2
5313,45.2,West-2
5314,50.5,West-2
5315,53.3,North-1
5316,35.7,West-2
5317,38.3,East-1
5318,31.8,East-1
5319,54.6,East-2
5320,33.5,West-2
5321,31.5,West-2
5322,35.7,East-2
5323,57.9,North-1
5324,45.2,North-2
5325,30.3,East-1
5326,46.7,West-2
5327,51.0,East-1
5328,56.8,East-2
5329,51.9,North-2
5330,37.5,East-2
5331,38.2,North-1
5332,40.7,North-2
5333,42.1,West-1
5334,48.8,West-2
5335,44.7,West-2
5336,34.6,North-2
5337,51.4,North-1
5338,32.4,North-1
5339,58.7,North-2
5340,39.3,North-1
5341,39.9,West-2
5342,45.0,West-2
5343,39.3,West-2
5344,40.0,North-1
5345,52.5,South-2
5346,55.5,North-2
5347,34.8,East-1
5348,50.7,West-2
5349,55.6,South-2
5350,48.5,South-2
5351,40.3,West-1
5352,38.1,South-1
5353,31.6,South-1
5354,45.9,East-1
5355,50.6,North-1
5356,35.4,South-1
5357,33.9,West-2
5358,37.1,West-1
5359,58.6,East-1
5360,35.9,East-2
5361,43.6,East-2
5362,30.8,North-1
5363,32.4,South-1
5364,45.8,South-2
5365,50.0,West-2
5366,33.9,East-2
5367,48.6,West-2
5368,44.4,West-1
5369,46.7,North-1
5370,43.5,West-2
5371,60.0,North-2
5372,55.1,South-1
5373,31.0,East-1
5374,40.7,West-2
5375,43.6,East-2
5376,47.7,South-2
5377,39.3,North-1
5378,37.3,South-2
5379,42.2,South-2
5380,39.7,East-1
5381,54.7,South-2
5382,56.6,North-2
5383,34.2,South-2
5384,38.6,East-2
5385,51.3,South-1
5386,42.8,South-1
5387,30.5,North-2
5388,46.1,West-1
5389,53.2,North-1
5390,32.2,North-2
5391,48.1,South-2
5392,46.1,South-2
5393,51.8,South-2
5394,47.0,North-1
5395,35.3,West-2
5396,36.9,North-2
5397,57.9,West-2
5398,33.9,West-1
5399,57.8,South-2
5400,36.7,West-2
5401,46.8,South-2
5402,41.2,South-1
5403,59.9,South-1
5404,42.4,West-2
5405,58.4,South-2
5406,38.3,East-1
5407,39.3,South-1
5408,40.8,West-1
5409,33.0,East-2
5410,55.8,South-2
5411,31.9,North-1
5412,35.6,East-1
5413,44.5,West-1
5414,43.8,West-1
5415,36.7,North-2
5416,42.5,West-2
5417,51.3,South-2
5418,55.1,North-2
5419,45.3,South-1
5420,49.8,South-1
5421,57.1,South-2
5422,50.8,North-2
5423,38.7,East-2
5424,30.1,South-1
5425,33.7,North-1
5426,56.9,East-2
5427,42.0,West-2
5428,42.2,East-2
5429,58.0,South-2
5430,44.5,East-1
5431,45.7,East-2
5432,48.5,West-1
5433,50.0,West-1
5434,55.0,South-1
5435,46.2,West-1
5436,47.0,East-1
5437,48.9,South-2
5438,44.1,South-1
5439,30.6,East-2
5440,56.9,West-1
5441,30.6,North-1
5442,40.3,North-1
5443,38.0,North-2
5444,50.8,West-1
5445,36.5,East-2
5446,34.2,East-2
5447,47.2,East-1
5448,55.5,West-1
5449,50.7,North-1
5450,36.8,East-2
5451,45.3,South-1
5452,42.6,North-1
5453,46.8,South-1
5454,38.0,South-2
5455,60.0,North-1
5456,59.3,West-1
5457,38.7,East-1
5458,46.6,South-2
5459,37.2,East-2
5460,34.5,East-1
5461,34.3,West-2
5462,51.2,West-2
5463,40.6,North-1
5464,57.8,South-1
5465,32.4,North-2
5466,58.0,North-1
5467,33.6,South-2
5468,40.4,North-2
5469,33.9,West-1
5470,34.2,South-2
5471,32.8,South-2
5472,57.6,North-1
5473,39.0,North-2
5474,36.3,West-1
5475,39.0,North-1
5476,52.7,East-1
5477,44.9,West-1
5478,31.2,East-2
5479,44.8,South-2
5480,36.3,North-1
5481,39.9,East-2
5482,41.9,West-1
5483,31.4,North-1
5484,56.1,North-1
5485,37.9,West-2
5486,46.0,South-2
5487,44.2,East-1
5488,37.1,North-2
5489,59.7,South-1
5490,59.0,South-2
5491,37.5,North-2
5492,32.9,East-1
5493,57.3,South-2
5494,33.6,East-2
5495,59.5,South-2
5496,48.7,South-1
5497,51.7,North-2
5498,56.5,North-1
5499,57.4,South-1
5500,43.5,North-1
5501,43.8,South-2
5502,56.0,West-1
5503,54.8,West-2
5504,39.8,South-1
5505,30.7,East-1
5506,37.4,South-2
5507,31.6,North-1
5508,44.5,West-2
5509,51.8,West-1
5510,45.9,West-1
5511,43.5,South-1
5512,30.2,West-2
5513,52.3,West-2
5514,36.3,East-2
5515,49.0,South-2
5516,56.0,North-1
5517,35.7,East-2
5518,36.9,South-1
5519,40.1,West-1
5520,57.7,South-1
5521,55.1,North-1
5522,30.1,North-1
5523,31.1,North-1
5524,34.1,South-2
5525,46.9,East-1
5526,31.9,North-1
5527,34.4,West-1
5528,52.7,North-1
5529,52.5,West-2
5530,44.3,East-1
5531,54.5,North-1
5532,35.4,North-2
5533,43.2,South-2
5534,36.5,North-2
5535,48.6,North-1
5536,41.4,East-1
5537,37.4,East-2
5538,49.2,West-2
5539,51.7,North-2
5540,36.5,South-1
5541,41.0,North-1
5542,54.9,South-2
5543,49.9,North-2
5544,52.3,South-2
5545,58.2,South-2
5546,49.0,North-2
5547,54.5,South-2
5548,56.2,West-1
5549,30.7,West-2
5550,53.0,East-2
5551,53.9,South-1
5552,42.5,East-1
5553,49.6,West-2
5554,30.2,North-2
5555,49.8,North-2
5556,59.3,North-2
5557,40.5,West-1
5558,45.6,South-2
5559,39.0,West-2
5560,38.7,West-1
5561,58.2,North-1
5562,48.5,South-1
5563,46.4,South-1
5564,55.8,West-1
5565,49.9,West-1
5566,44.6,South-1
5567,43.8,North-1
5568,46.3,East-2
5569,41.1,East-2
5570,58.3,South-1
5571,56.1,South-1
5572,35.6,East-1
5573,50.6,North-2
5574,43.8,West-1
5575,41.9,North-1
5576,37.5,North-2
5577,40.9,East-2
5578,35.1,North-1
5579,55.5,South-1
5580,45.6,East-1
5581,30.1,South-2
5582,55.2,West-2
5583,50.0,East-1
5584,36.2,North-1
5585,48.1,West-1
5586,53.7,East-1
5587,46.9,East-2
5588,41.4,East-1
5589,32.0,South-1
5590,56.2,South-1
5591,36.0,East-2
5592,45.4,West-2
5593,42.7,South-1
5594,40.5,North-2
5595,38.0,West-2
5596,34.1,North-2
5597,59.6,North-2
5598,34.8,North-1
5599,49.3,North-1
5600,35.0,West-1
5601,41.1,East-2
5602,39.0,West-2
5603,32.4,South-1
5604,40.2,East-2
5605,51.6,West-2
5606,48.2,North-1
5607,46.2,South-2
5608,53.7,North-2
5609,56.1,West-1
5610,49.6,East-2
5611,36.1,North-1
5612,48.6,East-1
5613,33.9,South-1
5614,56.1,South-1
5615,59.7,South-1
5616,33.4,South-2
5617,38.4,East-1
5618,51.3,South-2
5619,48.5,South-2
5620,31.3,West-1
5621,41.9,West-1
5622,44.5,East-1
5623,33.7,North-1
5624,37.8,North-1
5625,60.0,South-2
5626,59.0,West-1
5627,32.1,South-1
5628,40.7,West-1
5629,41.6,East-1
5630,51.5,South-1
5631,51.6,North-2
5632,34.0,South-1
5633,53.0,North-2
5634,54.5,South-2
5635,58.7,East-1
5636,31.9,West-1
5637,50.1,West-2
5638,41.6,West-1
5639,35.3,South-2
5640,40.2,East-1
5641,43.8,North-2
5642,39.9,West-1
5643,55.0,North-1
5644,48.8,West-2
5645,57.3,West-1
5646,35.2,North-1
5647,53.4,North-2
5648,47.8,West-1
5649,32.7,East-1
5650,36.9,North-1
5651,54.0,North-1
5652,47.5,South-1
5653,56.1,West-2
5654,54.5,North-1
5655,39.2,South-2
5656,58.6,East-1
5657,42.5,South-2
5658,35.8,South-1
5659,51.5,West-2
5660,43.4,West-2
5661,39.8,West-2
5662,36.7,West-2
5663,51.8,East-2
5664,51.9,South-1
5665,43.1,South-2
5666,46.3,North-2
5667,34.1,South-2
5668,52.6,East-1
5669,51.3,East-2
5670,44.7,South-1
5671,32.7,South-1
5672,41.3,North-1
5673,36.1,West-1
5674,53.5,North-1
5675,59.9,North-2
5676,59.8,East-2
5677,33.5,North-1
5678,42.2,North-2
5679,52.7,North-1
5680,44.8,West-1
5681,42.6,North-2
5682,32.8,West-1
5683,48.5,South-1
5684,32.3,South-1
5685,49.6,West-1
5686,36.6,West-2
5687,42.9,South-2
5688,38.2,South-1
5689,32.9,South-1
5690,41.2,North-2
5691,44.9,North-2
5692,32.2,North-2
5693,32.8,South-1
5694,36.6,West-1
5695,38.4,West-1
5696,46.7,West-2
5697,51.3,North-1
5698,56.4,South-1
5699,43.1,East-2
5700,45.6,West-1
5701,52.9,East-2
5702,49.1,West-2
5703,43.0,East-1
5704,45.9,North-1
5705,52.8,East-1
5706,58.5,East-1
5707,58.5,North-2
5708,37.0,West-1
5709,42.6,North-1
5710,35.3,East-1
5711,33.7,West-1
5712,60.0,West-1
5713,36.7,West-2
5714,30.9,South-1
5715,48.7,North-2
5716,58.7,East-2
5717,53.3,South-1
5718,51.4,North-1
5719,40.8,East-2
5720,59.1,West-2
5721,57.2,North-2
5722,37.1,North-1
5723,30.7,North-2
5724,59.1,South-2
5725,46.0,East-2
5726,42.8,South-2
5727,59.6,South-1
5728,41.5,West-1
5729,34.2,West-1
5730,44.2,North-1
5731,36.9,South-1
5732,51.9,West-1
5733,51.7,West-1
5734,57.8,South-1
5735,59.7,West-1
5736,51.5,North-2
5737,40.2,North-2
5738,57.8,South-1
5739,50.9,East-1
5740,55.7,West-1
5741,50.5,East-2
5742,39.9,North-1
5743,38.7,North-1
5744,43.3,South-1
5745,30.8,North-2
5746,30.3,North-2
5747,31.7,South-2
5748,31.3,South-2
5749,46.9,South-2
5750,57.2,East-1
5751,51.3,North-2
5752,55.1,South-1
5753,39.5,North-1
5754,59.3,South-1
5755,42.4,East-1
5756,34.5,North-2
5757,32.5,North-1
5758,33.6,West-2
5759,58.2,North-1
5760,31.6,West-2
5761,33.6,West-1
5762,56.2,South-2
5763,55.8,North-1
5764,40.0,West-2
5765,35.8,South-1
5766,38.5,South-2
5767,59.2,South-1
5768,38.4,North-1
5769,39.4,West-2
5770,38.4,South-1
5771,47.3,East-1
5772,43.7,South-1
5773,48.8,North-1
5774,33.7,South-1
5775,56.2,West-1
5776,37.9,North-2
5777,47.8,West-2
5778,56.4,East-2
5779,48.0,East-2
5780,51.3,South-1
5781,35.1,West-2
5782,44.2,West-1
5783,39.0,North-2
5784,48.6,West-1
5785,56.7,West-2
5786,44.6,North-1
5787,39.3,South-1
5788,42.4,West-2
5789,59.2,East-2
5790,34.4,East-2
5791,44.1,West-1
5792,34.9,West-2
5793,38.6,East-2
5794,37.2,South-2
5795,59.8,East-2
5796,43.8,East-1
5797,41.8,North-2
5798,46.5,East-1
5799,34.8,East-1
5800,38.6,West-1
5801,59.1,North-2
5802,37.3,West-1
5803,48.6,North-2
5804,41.2,South-1
5805,47.6,South-1
5806,57.8,East-1
5807,41.0,North-1
5808,49.7,West-1
5809,31.4,South-2
5810,33.8,West-2
5811,58.7,East-2
5812,48.9,South-2
5813,43.9,South-1
5814,48.3,West-1
5815,44.6,East-2
5816,39.5,East-2
5817,48.9,North-1
5818,39.8,East-2
5819,30.1,East-2
5820,40.0,North-1
5821,53.3,South-2
5822,57.9,West-2
5823,42.4,South-1
5824,32.1,East-2
5825,43.6,South-1
5826,35.3,South-1
5827,43.3,West-1
5828,32.7,South-2
5829,54.6,North-2
5830,57.0,South-2
5831,31.9,East-1
5832,35.5,North-2
5833,57.2,South-1
5834,49.4,South-1
5835,35.3,East-2
5836,53.1,West-1
5837,48.6,North-1
5838,55.3,North-1
5839,55.5,North-2
5840,55.9,South-2
5841,31.1,East-2
5842,49.9,South-2
5843,38.3,West-1
5844,56.6,North-2
5845,52.9,South-1
5846,38.9,East-2
5847,45.5,North-1
5848,36.4,East-1
5849,47.4,South-1
5850,59.6,South-2
5851,48.5,South-2
5852,40.5,West-1
5853,38.5,West-2
5854,39.6,South-2
5855,38.8,South-2
5856,42.7,East-1
5857,51.0,South-1
5858,46.5,South-1
5859,41.5,West-1
5860,33.5,West-1
5861,55.9,South-1
5862,48.3,North-1
5863,34.4,East-1
5864,37.5,West-2
5865,30.6,North-2
5866,36.5,South-1
5867,52.5,South-2
5868,42.5,West-1
5869,34.0,West-1
5870,52.0,South-1
5871,36.4,North-1
5872,55.9,West-2
5873,46.4,South-1
5874,53.9,South-1
5875,33.9,South-2
5876,49.7,South-2
5877,43.4,East-2
5878,44.4,East-1
5879,48.0,South-1
5880,32.7,West-1
5881,38.0,South-2
5882,40.3,West-1
5883,49.1,West-2
5884,31.1,East-1
5885,42.2,West-2
5886,32.6,South-2
5887,55.8,East-2
5888,47.3,West-1
5889,32.0,West-1
5890,39.5,East-2
5891,59.3,West-1
5892,36.6,South-1
5893,34.7,South-1
5894,54.9,East-2
5895,52.9,North-1
5896,38.3,West-1
5897,34.9,East-2
5898,39.6,East-1
5899,60.0,West-2
5900,39.5,East-2
5901,47.5,West-2
5902,50.4,East-2
5903,38.0,West-2
5904,47.8,West-1
5905,42.2,West-2
5906,39.9,South-1
5907,55.9,East-2
5908,36.6,East-1
5909,44.3,North-1
5910,56.7,South-1
5911,56.7,East-1
5912,46.1,North-1
5913,45.2,North-1
5914,34.5,North-2
5915,47.7,West-2
5916,48.2,West-1
5917,58.2,West-2
5918,42.1,North-2
5919,54.7,North-2
5920,53.3,East-2
5921,44.1,West-1
5922,55.5,East-1
5923,51.6,North-2
5924,37.1,South-1
5925,46.2,South-1
5926,30.3,West-1
5927,36.5,South-2
5928,58.0,East-1
5929,53.3,East-1
5930,49.9,South-2
5931,49.0,North-1
5932,44.2,North-2
5933,42.5,East-1
5934,30.7,West-1
5935,48.5,East-1
5936,39.8,East-1
5937,41.7,North-2
5938,37.9,West-2
5939,34.2,East-1
5940,35.4,West-2
5941,56.7,East-2
5942,42.3,West-2
5943,35.1,West-1
5944,45.6,North-1
5945,55.6,West-1
5946,57.7,North-1
5947,41.5,South-2
5948,54.3,West-1
5949,35.6,East-1
5950,36.4,South-1
5951,36.8,South-1
5952,44.0,West-2
5953,53.7,South-2
5954,49.8,West-1
5955,38.6,East-2
5956,34.7,South-2
5957,52.9,South-2
5958,36.6,North-2
5959,31.1,North-2
5960,52.9,East-1
5961,48.2,East-2
5962,47.1,West-1
5963,37.2,South-2
5964,41.0,South-1
5965,59.6,North-1
5966,51.5,West-1
5967,58.9,West-1
5968,48.5,North-2
5969,57.2,West-2
5970,48.2,West-1
5971,58.8,East-2
5972,49.1,East-1
5973,36.5,East-2
5974,46.3,East-1
5975,46.9,East-2
5976,47.2,West-2
5977,54.7,South-2
5978,32.1,North-1
5979,35.9,North-2
5980,31.0,North-1
5981,53.7,North-1
5982,47.5,West-2
5983,53.8,East-1
5984,55.3,West-2
5985,46.7,West-2
5986,39.3,West-2
5987,41.4,East-1
5988,39.8,North-1
5989,54.5,South-2
5990,58.4,West-1
5991,57.0,North-1
5992,32.1,North-1
5993,47.1,West-2
5994,48.5,West-1
5995,59.6,South-1
5996,59.3,South-2
5997,30.5,South-1
5998,39.2,West-1
5999,34.8,West-2
6000,49.1,West-2
6001,49.2,East-1
6002,46.0,North-2
6003,59.9,West-2
6004,43.5,West-2
6005,55.9,West-1
6006,56.3,East-2
6007,31.0,South-2
6008,42.0,West-2
6009,30.5,East-2
6010,56.9,East-1
6011,38.6,West-2
6012,39.3,West-2
6013,34.6,East-1
6014,35.6,East-1
6015,52.7,South-2
6016,57.3,West-2
6017,38.8,West-2
6018,34.2,North-1
6019,47.7,North-2
6020,50.5,East-1
6021,39.4,West-2
6022,31.2,West-2
6023,44.3,South-1
6024,49.3,South-1
6025,52.5,North-1
6026,53.9,South-2
6027,57.8,South-2
6028,58.2,North-2
6029,30.1,South-1
6030,57.7,East-1
6031,43.6,North-1
6032,50.0,West-1
6033,55.5,South-2
6034,46.9,East-1
6035,54.2,East-1
6036,55.5,West-1
6037,50.6,West-1
6038,43.5,North-2
6039,53.3,West-2
6040,49.9,West-2
6041,59.2,South-1
6042,52.0,West-2
6043,42.0,North-2
6044,46.0,West-1
6045,43.0,East-1
6046,43.4,East-2
6047,43.4,South-1
6048,36.1,East-2
6049,57.6,North-1
6050,45.8,West-1
6051,38.4,East-2
6052,41.6,East-2
6053,52.8,West-1
6054,44.3,West-2
6055,37.9,North-1
6056,41.6,North-2
6057,33.1,South-2
6058,51.8,South-1
6059,40.1,East-1
6060,30.6,East-1
6061,37.8,North-1
6062,43.0,East-1
6063,56.8,East-2
6064,45.5,South-2
6065,39.9,West-2
6066,58.1,South-2
6067,53.7,South-2
6068,58.1,West-1
6069,48.5,West-2
6070,47.2,East-2
6071,49.4,West-2
6072,47.4,South-1
6073,57.6,West-2
6074,40.5,West-2
6075,58.2,South-2
6076,41.3,West-2
6077,42.1,East-2
6078,38.2,East-2
6079,37.3,South-2
6080,40.0,East-2
6081,34.0,North-2
6082,58.4,East-1
